71106 // magic number - today's date
# data file for collisions H + H2* -> H + H2
# original data published in
#>>>refer	H2	H coll	Wrathmall, S.A., Gusdorf, A., & Flower, D.R. 2007, MNRAS,  
# posted on web site http://massey.dur.ac.uk/saw/website_data/
# this file was produced by combining two files,
# h2_levels_in.txt gave the level index and the v, J quantum indices
# h2h_decal1_fit.txt giving the fitting coefficients for the level indices
# below has the upper v,J, lower v,J, and fitting coefficients a, b, and c
# for use in the equaiton q(u,l) = 10.^[ a+b/t + c/t^2]
# where t = T/1e3K + 1
# so fit does not work below 1e3 K
0	18	1	2	-1.217e+001	-1.950e+000	-5.251e+000
3	10	1	2	-1.133e+001	3.091e-001	-3.662e+000
1	16	1	2	-1.168e+001	-8.645e-001	-4.745e+000
4	6	1	2	-1.099e+001	7.065e-001	-2.909e+000
2	14	1	2	-1.147e+001	3.010e-002	-4.757e+000
5	0	1	2	-1.091e+001	-1.053e+000	4.659e-001
4	8	1	2	-1.125e+001	4.631e-001	-3.008e+000
5	2	1	2	-1.079e+001	-1.706e+000	4.372e-001
3	12	1	2	-1.147e+001	-6.725e-001	-3.191e+000
0	20	1	2	-1.309e+001	-3.067e+000	-3.961e+000
5	4	1	2	-1.074e+001	-2.032e+000	-1.979e-001
1	18	1	2	-1.247e+001	-2.039e+000	-3.760e+000
4	10	1	2	-1.184e+001	-3.497e-002	-2.676e+000
2	16	1	2	-1.215e+001	-1.001e+000	-4.016e+000
5	6	1	2	-1.113e+001	-2.171e+000	-5.035e-001
3	14	1	2	-1.192e+001	-1.773e+000	-2.700e+000
6	0	1	2	-1.136e+001	-3.000e+000	2.273e+000
5	8	1	2	-1.164e+001	-1.496e+000	-2.098e+000
6	2	1	2	-1.128e+001	-3.311e+000	1.601e+000
4	12	1	2	-1.229e+001	-1.351e+000	-1.816e+000
0	22	1	2	-1.463e+001	-2.104e+000	-5.101e+000
6	4	1	2	-1.083e+001	-6.052e+000	3.118e+000
1	4	1	4	-8.272e+000	-7.175e-001	-7.045e-002
0	10	1	4	-1.074e+001	-1.064e+000	-6.852e+000
1	6	1	4	-9.968e+000	-2.794e-002	-3.649e+000
1	8	1	4	-1.043e+001	2.992e-001	-5.216e+000
2	0	1	4	-1.036e+001	1.347e+000	-5.677e+000
0	12	1	4	-1.102e+001	-4.073e-002	-8.020e+000
2	2	1	4	-1.020e+001	4.155e-001	-4.693e+000
2	4	1	4	-1.018e+001	-4.048e-001	-3.736e+000
1	10	1	4	-1.082e+001	5.759e-001	-5.916e+000
2	6	1	4	-1.046e+001	-2.193e-001	-3.796e+000
0	14	1	4	-1.113e+001	-5.926e-001	-7.369e+000
2	8	1	4	-1.079e+001	9.310e-001	-5.078e+000
3	0	1	4	-1.024e+001	-1.180e-001	-2.381e+000
1	12	1	4	-1.105e+001	7.372e-001	-6.319e+000
3	2	1	4	-1.022e+001	-7.489e-001	-1.665e+000
3	4	1	4	-1.047e+001	1.405e-001	-2.704e+000
0	16	1	4	-1.142e+001	-1.242e+000	-6.557e+000
2	10	1	4	-1.101e+001	1.545e+000	-5.926e+000
3	6	1	4	-1.067e+001	6.745e-001	-3.301e+000
1	14	1	4	-1.116e+001	1.211e-001	-5.987e+000
3	8	1	4	-1.085e+001	1.066e+000	-4.243e+000
4	0	1	4	-1.041e+001	-1.886e-001	-1.075e+000
4	2	1	4	-1.043e+001	-6.592e-001	-8.450e-001
2	12	1	4	-1.105e+001	1.091e+000	-5.777e+000
4	4	1	4	-1.057e+001	2.246e-001	-2.177e+000
0	18	1	4	-1.193e+001	-2.165e+000	-5.431e+000
3	10	1	4	-1.107e+001	7.814e-001	-4.282e+000
1	16	1	4	-1.147e+001	-1.124e+000	-4.810e+000
4	6	1	4	-1.076e+001	8.227e-001	-2.922e+000
2	14	1	4	-1.118e+001	-2.801e-001	-4.763e+000
5	0	1	4	-1.038e+001	-2.096e+000	9.126e-001
4	8	1	4	-1.094e+001	6.983e-001	-3.382e+000
5	2	1	4	-1.053e+001	-1.598e+000	3.567e-002
3	12	1	4	-1.114e+001	-5.437e-001	-3.435e+000
0	20	1	4	-1.290e+001	-3.029e+000	-4.227e+000
5	4	1	4	-1.051e+001	-1.342e+000	-9.059e-001
1	18	1	4	-1.226e+001	-2.193e+000	-3.766e+000
4	10	1	4	-1.144e+001	3.883e-002	-3.114e+000
2	16	1	4	-1.187e+001	-1.287e+000	-3.873e+000
5	6	1	4	-1.094e+001	-1.024e+000	-1.633e+000
3	14	1	4	-1.159e+001	-1.629e+000	-2.986e+000
6	0	1	4	-1.059e+001	-5.570e+000	4.377e+000
5	8	1	4	-1.143e+001	-9.958e-001	-2.165e+000
6	2	1	4	-1.083e+001	-4.504e+000	2.620e+000
4	12	1	4	-1.197e+001	-7.588e-001	-2.859e+000
0	22	1	4	-1.415e+001	-3.325e+000	-4.077e+000
6	4	1	4	-1.076e+001	-4.618e+000	1.554e+000
0	10	0	10	-8.235e+000	-8.072e-001	-1.508e-002
1	6	0	10	-1.004e+001	-3.594e+000	-1.947e+000
1	8	0	10	-1.022e+001	-7.373e-001	-3.973e+000
2	0	0	10	-1.083e+001	2.072e+000	-9.035e+000
0	12	0	10	-9.960e+000	-2.340e+000	-2.933e+000
